record_type,schema_version,status_seq,timestamp_ticks,status_domain,component,status_key,status_value,severity,flags
STS,1,99,396075840,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,100,396078688,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,101,412068848,rp2040_timer0,system,uptime_seconds,25,INFO,0
STS,1,102,412072368,rp2040_timer0,capture,event_count,24,INFO,0
STS,1,103,412075376,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,104,412078336,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,105,428068608,rp2040_timer0,system,uptime_seconds,26,INFO,0
STS,1,106,428072720,rp2040_timer0,capture,event_count,25,INFO,0
STS,1,107,428076320,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,108,428079344,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,109,444068592,rp2040_timer0,system,uptime_seconds,27,INFO,0
STS,1,110,444072608,rp2040_timer0,capture,event_count,26,INFO,0
STS,1,111,444075664,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,112,444078576,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,113,460068736,rp2040_timer0,system,uptime_seconds,28,INFO,0
STS,1,114,460072224,rp2040_timer0,capture,event_count,27,INFO,0
STS,1,115,460075632,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,116,460078848,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,117,476068640,rp2040_timer0,system,uptime_seconds,29,INFO,0
STS,1,118,476072336,rp2040_timer0,capture,event_count,28,INFO,0
STS,1,119,476075888,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,120,476078608,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,121,492068880,rp2040_timer0,system,uptime_seconds,30,INFO,0
STS,1,122,492072896,rp2040_timer0,capture,event_count,29,INFO,0
STS,1,123,492077136,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,124,492080160,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,125,508068912,rp2040_timer0,system,uptime_seconds,31,INFO,0
STS,1,126,508072256,rp2040_timer0,capture,event_count,30,INFO,0
STS,1,127,508075312,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,128,508078336,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,129,524068768,rp2040_timer0,system,uptime_seconds,32,INFO,0
STS,1,130,524072304,rp2040_timer0,capture,event_count,31,INFO,0
STS,1,131,524075424,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,132,524078288,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,133,540068784,rp2040_timer0,system,uptime_seconds,33,INFO,0
STS,1,134,540072272,rp2040_timer0,capture,event_count,32,INFO,0
STS,1,135,540075360,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,136,540078224,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,137,556069152,rp2040_timer0,system,uptime_seconds,34,INFO,0
STS,1,138,556072880,rp2040_timer0,capture,event_count,33,INFO,0
STS,1,139,556076320,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,140,556079088,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,141,572068720,rp2040_timer0,system,uptime_seconds,35,INFO,0
STS,1,142,572072752,rp2040_timer0,capture,event_count,34,INFO,0
STS,1,143,572076528,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,144,572079584,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,145,588069152,rp2040_timer0,system,uptime_seconds,36,INFO,0
STS,1,146,588073024,rp2040_timer0,capture,event_count,35,INFO,0
STS,1,147,588076576,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,148,588079616,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,149,604068768,rp2040_timer0,system,uptime_seconds,37,INFO,0
STS,1,150,604072736,rp2040_timer0,capture,event_count,36,INFO,0
STS,1,151,604076512,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,152,604079520,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,153,620068800,rp2040_timer0,system,uptime_seconds,38,INFO,0
STS,1,154,620072448,rp2040_timer0,capture,event_count,37,INFO,0
STS,1,155,620075648,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,156,620078736,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,157,636068672,rp2040_timer0,system,uptime_seconds,39,INFO,0
STS,1,158,636072592,rp2040_timer0,capture,event_count,38,INFO,0
STS,1,159,636076336,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,160,636079104,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,161,652068752,rp2040_timer0,system,uptime_seconds,40,INFO,0
STS,1,162,652072592,rp2040_timer0,capture,event_count,39,INFO,0
STS,1,163,652076592,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,164,652079456,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,165,668068912,rp2040_timer0,system,uptime_seconds,41,INFO,0
STS,1,166,668072592,rp2040_timer0,capture,event_count,40,INFO,0
STS,1,167,668076560,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,168,668079424,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,169,684068800,rp2040_timer0,system,uptime_seconds,42,INFO,0
STS,1,170,684072624,rp2040_timer0,capture,event_count,41,INFO,0
STS,1,171,684075760,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,172,684078864,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,173,700068720,rp2040_timer0,system,uptime_seconds,43,INFO,0
STS,1,174,700072352,rp2040_timer0,capture,event_count,42,INFO,0
STS,1,175,700076272,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,176,700079488,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,177,716068784,rp2040_timer0,system,uptime_seconds,44,INFO,0
STS,1,178,716072672,rp2040_timer0,capture,event_count,43,INFO,0
STS,1,179,716076336,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,180,716079504,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,181,732069024,rp2040_timer0,system,uptime_seconds,45,INFO,0
STS,1,182,732072944,rp2040_timer0,capture,event_count,44,INFO,0
STS,1,183,732076672,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,184,732079680,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,185,748069008,rp2040_timer0,system,uptime_seconds,46,INFO,0
STS,1,186,748072944,rp2040_timer0,capture,event_count,45,INFO,0
STS,1,187,748076864,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,188,748080000,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,189,764069008,rp2040_timer0,system,uptime_seconds,47,INFO,0
STS,1,190,764072192,rp2040_timer0,capture,event_count,46,INFO,0
STS,1,191,764074960,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,192,764078096,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,193,780068928,rp2040_timer0,system,uptime_seconds,48,INFO,0
STS,1,194,780072848,rp2040_timer0,capture,event_count,47,INFO,0
STS,1,195,780076720,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,196,780079504,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,197,796068880,rp2040_timer0,system,uptime_seconds,49,INFO,0
STS,1,198,796073024,rp2040_timer0,capture,event_count,48,INFO,0
STS,1,199,796076656,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,200,796079488,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,201,812068864,rp2040_timer0,system,uptime_seconds,50,INFO,0
STS,1,202,812072560,rp2040_timer0,capture,event_count,49,INFO,0
STS,1,203,812075648,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,204,812078576,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,205,828068576,rp2040_timer0,system,uptime_seconds,51,INFO,0
STS,1,206,828072704,rp2040_timer0,capture,event_count,50,INFO,0
STS,1,207,828076448,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,208,828079392,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,209,844068768,rp2040_timer0,system,uptime_seconds,52,INFO,0
STS,1,210,844072368,rp2040_timer0,capture,event_count,51,INFO,0
STS,1,211,844075744,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,212,844078688,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,213,860068608,rp2040_timer0,system,uptime_seconds,53,INFO,0
STS,1,214,860072304,rp2040_timer0,capture,event_count,52,INFO,0
STS,1,215,860075648,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,216,860078576,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,217,876068752,rp2040_timer0,system,uptime_seconds,54,INFO,0
STS,1,218,876072608,rp2040_timer0,capture,event_count,53,INFO,0
STS,1,219,876076048,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,220,876079136,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,221,892068624,rp2040_timer0,system,uptime_seconds,55,INFO,0
STS,1,222,892072720,rp2040_timer0,capture,event_count,54,INFO,0
STS,1,223,892076736,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,224,892079952,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,225,908068768,rp2040_timer0,system,uptime_seconds,56,INFO,0
STS,1,226,908072512,rp2040_timer0,capture,event_count,55,INFO,0
