record_type,schema_version,status_seq,timestamp_ticks,status_domain,component,status_key,status_value,severity,flags
STS,1,431,1468124640,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,432,1468128224,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,433,1484117072,rp2040_timer0,system,uptime_seconds,92,INFO,0
STS,1,434,1484120688,rp2040_timer0,capture,event_count,87,INFO,0
STS,1,435,1484124864,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,436,1484128896,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,437,1500116912,rp2040_timer0,system,uptime_seconds,93,INFO,0
STS,1,438,1500120288,rp2040_timer0,capture,event_count,88,INFO,0
STS,1,439,1500124160,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,440,1500127376,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,441,1516116848,rp2040_timer0,system,uptime_seconds,94,INFO,0
STS,1,442,1516120208,rp2040_timer0,capture,event_count,89,INFO,0
STS,1,443,1516124624,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,444,1516128688,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,445,1532116704,rp2040_timer0,system,uptime_seconds,95,INFO,0
STS,1,446,1532120096,rp2040_timer0,capture,event_count,90,INFO,0
STS,1,447,1532124720,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,448,1532128816,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,449,1548117104,rp2040_timer0,system,uptime_seconds,96,INFO,0
STS,1,450,1548120480,rp2040_timer0,capture,event_count,91,INFO,0
STS,1,451,1548124816,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,452,1548128800,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,453,1564116880,rp2040_timer0,system,uptime_seconds,97,INFO,0
STS,1,454,1564120032,rp2040_timer0,capture,event_count,92,INFO,0
STS,1,455,1564124368,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,456,1564128512,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,457,1580117184,rp2040_timer0,system,uptime_seconds,98,INFO,0
STS,1,458,1580120448,rp2040_timer0,capture,event_count,93,INFO,0
STS,1,459,1580124816,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,460,1580128928,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,461,1596117408,rp2040_timer0,system,uptime_seconds,99,INFO,0
STS,1,462,1596120912,rp2040_timer0,capture,event_count,94,INFO,0
STS,1,463,1596125280,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,464,1596129328,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,465,1612117136,rp2040_timer0,system,uptime_seconds,100,INFO,0
STS,1,466,1612120624,rp2040_timer0,capture,event_count,95,INFO,0
STS,1,467,1612125200,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,468,1612129440,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,469,1628117024,rp2040_timer0,system,uptime_seconds,101,INFO,0
STS,1,470,1628120288,rp2040_timer0,capture,event_count,96,INFO,0
STS,1,471,1628124544,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,472,1628128320,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,473,1644117056,rp2040_timer0,system,uptime_seconds,102,INFO,0
STS,1,474,1644120416,rp2040_timer0,capture,event_count,97,INFO,0
STS,1,475,1644124208,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,476,1644127680,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,477,1660117104,rp2040_timer0,system,uptime_seconds,103,INFO,0
STS,1,478,1660120672,rp2040_timer0,capture,event_count,98,INFO,0
